TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T2592,C7122458,18/5/85,M,HYDERABAD,13806.62,21/10/16,192840,144.0
T2593,C1026734,30/6/74,M,INDORE,18376.69,21/10/16,151951,550.0
T2594,C4813113,21/10/80,M,MYSORE,149010.63,21/10/16,213629,650.0
T2595,C5451389,6/3/90,F,HYDERABAD,10875.92,21/10/16,213630,840.0
T2596,C8937237,31/8/82,M,NEW DELHI,652.18,21/10/16,154212,770.0
T2597,C7015811,26/9/95,M,NEW DELHI,41.75,21/10/16,154423,25.0
T2598,C1369971,23/3/87,M,NEW DELHI,12324.76,21/10/16,220535,874.0
T2599,C3524891,3/10/87,M,KODAMBAKKAM,3823.04,21/10/16,220706,50.0
T2600,C2740531,9/4/87,M,NAVI MUMBAI,36168.08,21/10/16,220708,775.0
T2601,C7460331,21/5/83,M,CHENNAI,16179.72,21/10/16,200618,255.0
T2602,C3722061,29/9/79,M,PARNER,67820.9,21/10/16,151150,33.0
T2603,C9042637,1/2/91,M,MUMBAI,11558.23,21/10/16,151421,249.0
T2604,C3318844,8/8/97,M,BHARATPUR,961.85,21/10/16,200049,465.0
T2605,C7221054,6/6/83,M,NEW DELHI,0.43,21/10/16,200050,43.0
T2606,C3889649,12/8/83,M,MANDI GOBINDGARH,2182.56,21/10/16,160446,4126.0
T2607,C6944940,10/11/90,M,MAHARASHTRA MUMBAI,65529.65,21/10/16,150909,150.0
T2608,C5030165,14/4/89,M,NAVI MUMBAI,9275.91,21/10/16,151731,90.0
T2609,C5557460,9/1/80,M,RA PURAM,1540.62,21/10/16,151912,25.0
T2610,C7833440,23/6/87,F,MUMBAI,9904.14,21/10/16,214803,600.0
T2611,C6239023,3/2/85,M,PUNE,1972.56,21/10/16,215255,1655.0
T2612,C3329015,9/6/85,M,BANGALORE,13783.33,21/10/16,212352,318.0
T2613,C2130769,1/1/1800,M,PUNE,201592.42,21/10/16,212619,7593.0
T2614,C1721830,9/5/92,M,BHUJ,2047.65,21/10/16,213852,10.0
T2615,C1745157,1/7/91,M,NEW DELHI,10618.24,21/10/16,145804,200.0
T2616,C5042042,25/12/87,F,YAMUNANAGAR,12719.89,21/10/16,150316,2645.0
T2617,C6027923,7/9/92,M,DELHI,34678.51,21/10/16,160445,100.0
T2618,C8870271,28/6/90,M,BAMBOLIM,9373.74,21/10/16,160359,500.0
T2619,C3635066,13/6/84,M,GURGAON,46882.27,21/10/16,160555,376.75
T2620,C6122472,1/1/1800,M,CHANDIGARH,71004.8,21/10/16,160505,1838.0
T2621,C4925220,5/9/92,F,NEW DELHI,477156.52,21/10/16,161400,4600.0
T2622,C2690118,6/5/89,M,NOIDA,22850.88,21/10/16,155940,262.0
T2623,C4923073,2/2/86,M,NOIDA,480.02,21/10/16,155941,100.0
T2624,C7930692,16/7/93,M,HYDERABAD,5795.3,21/10/16,152742,0.0
T2625,C1717745,1/1/1800,M,GURGAON,16369.59,21/10/16,153818,10248.0
T2626,C5836050,15/6/73,F,MUMBAI,2114.58,21/10/16,160851,129.0
T2627,C8128570,4/8/85,F,HYDERABAD,7371.9,21/10/16,160537,489.18
T2628,C7919412,7/2/91,F,NEW DELHI,37486.64,21/10/16,161136,11846.4
T2629,C4513681,11/9/73,M,GURGAON,90546.77,21/10/16,161248,900.0
T2630,C5512349,27/3/92,M,MUMBAI,70714.1,21/10/16,154627,1550.0
T2631,C1536114,12/7/84,M,SURAT,10191.55,21/10/16,154631,200.0
T2632,C1130912,30/10/90,F,KARNAL,1007.11,21/10/16,153531,50.0
T2633,C5090452,17/3/63,M,NEW DELHI,257342.94,21/10/16,154007,524.0
T2634,C7632322,25/11/80,F,UTTARPARA,10191.67,21/10/16,150330,830.0
T2635,C6840782,16/9/81,M,NEW DELHI,66150.98,21/10/16,211125,2675.0
T2636,C8522115,19/7/87,F,NEW DELHI,321.79,21/10/16,211219,255.0
T2637,C5141156,5/11/87,M,VASHI NAVI MUMBAI,7.03,21/10/16,211643,300.0
T2638,C5015625,20/1/84,M,JAMMU,1454.43,21/10/16,153938,1419.0
T2639,C6611970,1/1/96,F,KASHIPUR,7615.29,21/10/16,154235,375.0
T2640,C6210744,1/1/1800,M,RAMANATHAPURAM,20692.42,21/10/16,155106,2713.0
T2641,C2138517,8/7/97,M,BHUBANESHWAR,32645.4,21/10/16,155623,999.0
T2642,C4998521,28/1/65,M,NEW DELHI,5336.67,21/10/16,160139,233.0
T2643,C3764422,4/6/71,M,BELGAUM,10231.18,21/10/16,152638,2192.0
T2644,C1530046,22/11/85,F,FARIDABAD,43373.68,21/10/16,201111,1617.9
T2645,C4125059,19/6/83,M,NEW DELHI,5527.36,21/10/16,205546,1410.0
T2646,C4114232,1/9/78,F,BANGALORE,356681.1,21/10/16,205235,5006.0
T2647,C4540065,1/1/1800,M,DURGAPUR,24454.5,21/10/16,203308,478.0
T2648,C7213550,19/1/90,F,PUNE,3661.39,21/10/16,195958,380.0
T2649,C5633061,15/8/94,M,DELHI,2.85,21/10/16,200003,332.01
T2650,C1324240,29/11/94,M,BANGALORE,54218.12,21/10/16,194837,105.0
T2651,C1491615,28/8/95,M,KANPUR NAGAR,126352.67,21/10/16,195522,132.0
T2652,C6514370,28/5/85,M,MUMBAI,9875.27,21/10/16,221553,4786.0
T2653,C4220856,13/10/87,M,BANGALORE,81510.68,21/10/16,224459,149.0
T2654,C7868075,4/1/97,M,DELHI,5207.42,21/10/16,224848,450.0
T2655,C6897067,22/10/94,M,KRISHNA,404.24,21/10/16,220924,555.0
T2656,C4310192,30/11/88,M,SAKINAKA MUMBAI,760.3,21/10/16,213412,810.0
T2657,C8639386,12/8/89,M,NEW DELHI,8762.84,21/10/16,142801,350.0
T2658,C1017888,5/3/84,F,AHMEDABAD,41671.92,21/10/16,213422,1000.0
T2659,C4538756,1/1/1800,M,BANGALORE,34018.79,21/10/16,213723,1481.0
T2660,C2820977,3/3/82,M,GHAZIABAD,263.0,21/10/16,214046,2733.0
T2661,C5089384,26/5/79,M,BANGALORE,501.1,21/10/16,214050,499.5
T2662,C7314736,9/5/83,M,MUMBAI,300425.12,21/10/16,212301,3300.0
T2663,C7215148,22/5/85,M,BELGAUM,50871.97,21/10/16,151554,3500.0
T2664,C3379321,20/2/91,M,SHILLLONG,1.0,21/10/16,151557,37.0
T2665,C1233083,8/10/80,M,GHAZIABAD,8882.58,21/10/16,151559,1608.86
T2666,C6713548,10/4/87,F,TIRUPATI URBAN,55845.38,21/10/16,152325,5000.11
T2667,C3626921,18/7/88,F,NEW DELHI,8.75,21/10/16,150544,251.87
T2668,C6414113,5/12/83,M,HOSHIARPUR,2825.5,21/10/16,174142,1800.0
T2669,C1923873,7/8/91,M,BANGALORE,3469.98,21/10/16,165405,1127.0
T2670,C4338840,16/4/95,M,BANGALORE,13377.72,21/10/16,220008,500.0
T2671,C5532540,1/7/82,M,GHAZIABAD,1011035.79,21/10/16,203809,381.0
T2672,C1644729,17/9/89,M,MUMBAI,4132.27,21/10/16,153105,297.0
T2673,C4397046,13/1/97,M,MUMBAI,185401.34,21/10/16,30017,0.0
T2674,C7234264,16/8/73,M,MUMBAI,157847.04,21/10/16,141034,430.0
T2675,C5731091,7/11/91,M,MUMBAI,35155.53,21/10/16,141401,123.0
T2676,C3733961,12/3/98,M,GHAZIABAD,5.0,21/10/16,141402,150.0
T2677,C1053679,17/4/88,F,GURGAON,6521.73,21/10/16,160217,3407.0
T2678,C3127114,23/12/88,F,NOIDA,53788.83,21/10/16,151905,100.0
T2679,C2012691,4/1/94,F,DELHI,273452.12,21/10/16,160829,1246.0
T2680,C1637492,4/7/70,M,LUDHIANA,20243.35,21/10/16,161051,290.0
T2681,C4426455,2/6/84,M,BANGALORE,387.7,21/10/16,161053,633.0
T2682,C5228585,4/8/85,F,HYDERABAD,7371.9,21/10/16,160737,489.18
T2683,C1555712,12/8/86,M,NOIDA,13570.07,21/10/16,194515,89.0
T2684,C4136485,22/5/85,M,FORT MUMBAI,8174.45,21/10/16,194516,288.03
T2685,C4437691,12/2/86,F,RANGA REDDY,67064.5,21/10/16,222854,1990.0
T2686,C2111019,14/2/85,M,KOLHAPUR,4644.5,21/10/16,213837,360.0
T2687,C3876767,16/12/80,M,GURGAON,240548.11,21/10/16,212625,193.0
T2688,C2310617,1/5/85,M,NEW DELHI,4695.95,21/10/16,212629,100.0
T2689,C2333586,29/5/94,M,CHENNAI,13649.43,21/10/16,212923,620.0
T2690,C8634220,1/7/85,M,JAIPUR,81850.41,21/10/16,212741,1087.0
T2691,C1219268,26/7/86,M,BHIWADI,68920.33,21/10/16,204229,4101.0
T2692,C8927859,12/7/86,M,AJMER,258.83,21/10/16,201022,1320.0
T2693,C7516481,19/12/96,M,MOHALI,7036.2,21/10/16,193308,6000.0
T2694,C5515749,1/1/1800,M,DELHI,5401.99,21/10/16,214148,392.0
T2695,C7031311,8/6/60,M,MUMBAI,78903.88,21/10/16,214153,1033.15
T2696,C4624367,26/8/95,M,KANPUR,39799.66,21/10/16,214745,53.0
T2697,C8726978,4/6/83,M,FARIDABAD,63207.57,21/10/16,214919,156.38
T2698,C2533642,9/9/73,M,MUMBAI,307097.28,21/10/16,215015,429.18
T2699,C6229061,24/7/94,M,CHANDIGARH,3188.18,21/10/16,215016,20.0
T2700,C5838370,2/7/82,M,ZIRAKPUR,60949.06,21/10/16,153205,50.0
T2701,C8937653,10/2/79,M,LUCKNOW,978298.68,21/10/16,160124,3000.0
T2702,C8530528,1/1/92,F,KARIMNAGAR,38506.98,21/10/16,160125,200.0
T2703,C4125542,7/8/88,F,GREATER NOIDA,190724.96,21/10/16,163623,300.0
T2704,C3240524,4/2/96,M,MEHSANA,4002.21,21/10/16,154823,70.0
T2705,C3864590,11/1/81,M,MUMBAI,12141.05,21/10/16,212256,145.0
T2706,C4930628,15/5/81,M,PUNE,3099.57,21/10/16,203242,30.0
T2707,C4715819,21/3/79,M,MUMBAI,2797.57,21/10/16,203245,349.0
T2708,C4837990,16/3/91,M,BIJNOR,95.99,21/10/16,203443,100.0
T2709,C1331581,6/6/85,M,AHMEDABAD,162702.14,21/10/16,203618,200.0
T2710,C4412537,6/2/80,M,MUKTSAR,19040.29,21/10/16,193447,86.0
T2711,C2012531,3/4/75,M,AGRA,183711.95,21/10/16,220027,175.0
T2712,C5724843,1/1/1800,M,BHIWADI,27483.65,21/10/16,160203,100.0
T2713,C5333831,15/4/90,M,BANGALORE,475011.1,21/10/16,160415,225.0
T2714,C2726333,30/7/81,M,NEW DELHI,84613.27,21/10/16,195928,400.0
T2715,C4827379,31/10/76,F,KOLKATA,37709.78,21/10/16,195929,1000.0
T2716,C4034614,17/9/87,M,SALEM,39430.27,21/10/16,200022,530.55
T2717,C2727447,9/9/70,M,DELHI,63681.01,21/10/16,200031,254.0
T2718,C8717549,10/7/73,M,MUMBAI,67697.88,21/10/16,200103,320.0
T2719,C1423822,7/9/94,M,AMRITSAR,6549.34,21/10/16,155255,280.0
T2720,C7929611,8/10/77,M,THANE,54353.5,21/10/16,160244,1545.0
T2721,C5910712,30/11/93,F,GANGTOK,28812.93,21/10/16,152803,500.0
T2722,C2726478,16/9/83,M,NEW DELHI,218759.95,21/10/16,164329,700.0
T2723,C1642951,10/7/86,M,VARANASI,14303.91,21/10/16,155743,25.0
T2724,C1015373,9/8/80,M,NOIDA,588350.11,21/10/16,152845,200.0
T2725,C6515877,26/2/90,F,KOLKATA,33518.84,21/10/16,161438,1500.0
T2726,C2234990,11/11/98,M,RAJKOT,4102.18,21/10/16,155850,50.0
T2727,C6941919,21/3/91,F,HYDERABAD,2540.13,21/10/16,152930,10.0
T2728,C3034270,20/1/83,M,NEW DELHI,9145.36,21/10/16,160519,263.0
T2729,C2841913,22/9/56,M,MUMBAI,88598.42,21/10/16,161503,238.0
T2730,C3541117,5/7/91,F,TIRUPUR,7823.2,21/10/16,152125,509.0
T2731,C6641160,27/7/92,M,GHANSOLI,5838.69,21/10/16,160720,151.72
T2732,C7327726,30/6/89,F,CHANDIGARH,190306.79,21/10/16,160757,15980.0
T2733,C7622379,19/3/84,F,PUNE,173315.38,21/10/16,161524,120.0
T2734,C2314959,1/8/93,M,JAIPUR,482006.26,21/10/16,155956,100.0
T2735,C8923784,4/8/73,F,THANE,70270.31,21/10/16,165612,1500.0
T2736,C5622431,27/10/86,M,AHMEDABAD,27.68,21/10/16,164419,53000.0
T2737,C1725331,1/3/86,M,GURGAON,577313.02,21/10/16,71552,200.0
T2738,C8033255,23/6/88,F,NEW DELHI,48931.21,21/10/16,165103,1498.0
T2739,C6221419,22/8/84,M,JAMSHEDPUR,18716.91,21/10/16,172410,3854.0
T2740,C8439987,30/10/87,M,UDUPI,1328.76,21/10/16,161841,100.0
T2741,C5717871,11/1/94,M,MUMBAI,2301.64,21/10/16,162118,206.0
T2742,C6838187,12/10/94,F,J B NGR ANDHERI E MUMBAI,8008.79,21/10/16,150634,481.0
T2743,C5137811,2/9/92,M,THANE,14764.01,21/10/16,151900,680.0
T2744,C7123337,6/12/91,M,KHAIRTHAL,39855.31,21/10/16,151901,1975.0
T2745,C1135783,23/10/81,M,CHENNAI,41850.38,21/10/16,165520,1326.0
T2746,C3820445,5/10/69,M,BANGALORE,26886.66,21/10/16,160642,4100.0
T2747,C2511553,15/2/92,M,DELHI,8797.55,21/10/16,161130,500.0
T2748,C3123840,2/10/60,F,CHANDIGARH,1459633.62,21/10/16,160356,1558.0
T2749,C7934141,6/6/85,M,JAIPUR,93.6,21/10/16,162336,335.0
T2750,C6226592,2/10/85,M,AURANGABAD,2447.92,21/10/16,223702,150.0
T2751,C7938339,15/10/87,M,NAVI MUMBAI,1556.83,21/10/16,224025,390.0
T2752,C1022935,19/3/91,F,DELHI,36629.79,21/10/16,224029,2905.0
T2753,C2914166,19/9/84,M,NEW DELHI,634188.12,21/10/16,224035,154.0
T2754,C7616111,6/8/78,F,MUMBAI,109901.28,21/10/16,224516,1527.0
T2755,C8741169,23/2/83,M,NEW DELHI,26384.16,21/10/16,212312,100.0
T2756,C2621819,10/8/95,M,BAREILLY,10523.26,21/10/16,212314,80.0
T2757,C3835233,30/12/96,M,ALWAR,39670.01,21/10/16,212328,75.0
T2758,C8632717,1/1/1800,F,PUNE,56114.46,21/10/16,151516,500.0
T2759,C4084721,25/5/76,M,NOIDA,54699.02,21/10/16,160439,340.0
T2760,C8230925,5/10/82,F,NEW DELHI,318334.15,21/10/16,160709,548.0
T2761,C2230276,20/10/89,M,AHMEDABAD,13913.45,21/10/16,160938,4157.1
T2762,C5712446,21/10/83,F,DELHI,225387.87,21/10/16,163018,598.0
T2763,C6818051,23/10/92,M,FAIZABAD,112887.68,21/10/16,205922,85.0
T2764,C8720035,23/6/96,F,MUMBAI,71913.19,21/10/16,204758,188.0
T2765,C1614867,16/9/80,M,NADIA,25092.97,21/10/16,204759,430.38
T2766,C8823977,18/1/78,F,GURGAON,204863.48,21/10/16,203256,4403.0
T2767,C1936852,27/2/84,F,BANGALORE,8326.22,21/10/16,82606,1.0
T2768,C3417429,25/11/96,M,CHENNAI,2519.44,21/10/16,212443,400.0
T2769,C7614025,4/10/72,M,NAVI MUMBAI,56659.59,21/10/16,212444,4810.0
T2770,C4731970,28/10/82,M,BANGALORE,141.01,21/10/16,212714,549.0
T2771,C8334981,17/3/92,M,GURGAON,28481.86,21/10/16,212941,568.0
T2772,C4912086,19/1/70,F,DELHI,136216.56,21/10/16,163309,300.0
T2773,C2541924,22/9/56,M,MUMBAI,88598.42,21/10/16,160937,536.26
T2774,C7225135,6/6/76,M,MUMBAI,50218.62,21/10/16,160940,1999.0
T2775,C8738813,10/6/84,M,GHAZIABAD,13455.31,21/10/16,160949,29.0
T2776,C8312532,5/5/52,M,GANGTOK,654305.43,21/10/16,54935,150.0
T2777,C5219256,4/3/91,M,GURGAON,9378.21,21/10/16,152200,380.0
T2778,C7730518,23/11/85,M,NEW DELHI,5775.29,21/10/16,152149,130.0
T2779,C1741592,24/8/88,M,AMRITSAR,43858.35,21/10/16,202745,3000.0
T2780,C6311011,18/1/91,M,NAGPUR,395208.93,21/10/16,163219,2773.0
T2781,C1514856,15/4/83,M,BANGALORE,16020.45,21/10/16,163453,1000.0
T2782,C1126283,13/7/69,M,MUMBAI,368480.39,21/10/16,152807,460.0
T2783,C6011556,20/1/96,M,BULANDSHAHR,342.98,21/10/16,153046,50.0
T2784,C4624025,11/3/91,M,DELHI,775933.42,21/10/16,163208,673.0
T2785,C5037749,1/8/85,F,NEW DELHI,190980.13,21/10/16,163217,20.0
T2786,C8634959,3/5/94,F,ERODE,20.68,21/10/16,163442,50.0
T2787,C8725892,3/2/90,M,JHUNJHUNU,1026.95,21/10/16,163310,30.0
T2788,C5814742,7/12/96,F,MUMBAI,0.24,21/10/16,163313,260.0
T2789,C4037170,20/10/82,M,NOIDA,50439.98,21/10/16,162608,166.0
T2790,C2230058,31/1/85,M,DELHI,16880.94,21/10/16,162822,1999.0
T2791,C4919483,5/2/90,M,ROAD FARIDABAD,59581.06,21/10/16,163104,7147.0
T2792,C7641542,8/8/89,M,GURGAON,42631.97,21/10/16,203232,497.31
T2793,C3414457,1/1/1800,M,CHENNAI,27021.05,21/10/16,203606,1500.0
T2794,C1110423,21/3/89,M,KOTA,33797.92,21/10/16,203005,2000.0
T2795,C5610862,18/4/44,M,MUMBAI,225590.29,21/10/16,202650,2794.0
T2796,C6322859,3/12/81,M,NEW DLEHI,120559.08,21/10/16,203112,1142.0
T2797,C2540314,1/7/85,M,DELHI,10707.18,21/10/16,203329,1080.0
T2798,C6310220,10/7/91,F,VJB UDYAN MUMBAI,14075.25,21/10/16,161517,67.0
T2799,C1885817,21/11/94,F,TIRUVALLUR,14457.69,21/10/16,155643,30.0
T2800,C5029234,22/3/64,F,DELHI,443372.83,21/10/16,155648,455.0
T2801,C2725722,23/12/79,F,NEW DELHI,711106.11,21/10/16,194521,99.0
T2802,C2587971,4/10/83,M,DELHI,25181.79,21/10/16,194720,117.0
T2803,C3012188,1/1/1800,M,TRICHY,846052.44,21/10/16,195048,4733.0
T2804,C6916666,12/6/96,M,HOSHIARPUR,20643.59,21/10/16,195854,482.0
T2805,C2037233,1/1/1800,M,NEW DELHI,549695.74,21/10/16,223115,11350.0
T2806,C5119123,28/7/87,F,AMRITSAR,9687.31,21/10/16,162100,428.0
T2807,C7512591,14/1/87,F,SAHARANPUR,41268.37,21/10/16,151428,35.0
T2808,C5715854,22/7/79,M,BANGALORE,71648.02,21/10/16,163941,450.0
T2809,C3331775,16/1/71,M,AGRA,687779.62,21/10/16,162104,5004.0
T2810,C5620739,2/7/96,F,DOMBIVALI  THANE,174.95,21/10/16,163535,185.92
T2811,C3636047,31/12/92,M,FARIDABAD,259701.08,21/10/16,163648,145.32
T2812,C8424032,5/12/84,M,CHENNAI,7062.45,21/10/16,162651,90.0
T2813,C6636887,10/5/75,M,CHENNAI,1049.61,21/10/16,162922,3490.3
T2814,C2614734,15/7/95,M,ERNAKULAM,57478.65,21/10/16,153159,473.0
T2815,C6511119,1/7/38,M,DELHI,20227.44,21/10/16,153820,4333.0
T2816,C6629767,23/1/84,M,AMRITSAR,49245.67,21/10/16,153820,144.0
T2817,C2740918,18/4/94,M,VISAKHAPATNAM,11153.07,21/10/16,153821,180.0
T2818,C7440746,29/1/87,M,DELHI,24490.24,21/10/16,163324,222.0
T2819,C2149459,3/5/78,F,MUMBAI,93.5,21/10/16,53500,65.0
T2820,C3726548,12/12/86,M,PUNE,38241.99,21/10/16,151002,200.0
T2821,C4023036,17/8/84,M,CHENNAI,10944.94,21/10/16,163759,97.73
T2822,C5639957,26/6/77,M,BARABANKI,118276.4,21/10/16,160447,249.5
T2823,C7132563,20/9/93,F,BIKANER,237994.2,21/10/16,150831,1271.0
T2824,C3595040,11/11/88,M,BANGALORE,14024.88,21/10/16,161436,492.0
T2825,C1318233,1/1/1800,M,CHENNAI,15461.63,21/10/16,161647,245.0
T2826,C4733130,1/1/1800,M,GURGAON,4682213.6,21/10/16,64802,1.0
T2827,C8330240,1/1/1800,M,GURGAON,65966.09,21/10/16,155159,599.0
T2828,C4611361,14/10/86,M,HYDERABAD,58.83,21/10/16,211502,50.0
T2829,C4335228,1/2/90,M,GURGAON,16462.07,21/10/16,151239,866.0
T2830,C5611050,14/5/97,M,MUMBAI,7666.58,21/10/16,153554,7397.0
T2831,C2029351,29/1/72,M,DELHI,182693.17,21/10/16,162002,4292.0
T2832,C3221342,27/2/02,M,NEW DELHI,,21/10/16,54746,1.0
T2833,C3629330,21/6/91,M,ISNAPUR X ROAD PATANCHERU HYDERABAD,12747.61,21/10/16,153722,135.0
T2834,C3031174,13/1/93,M,MUMBAI,11852.45,21/10/16,211637,831.0
T2835,C8674413,28/3/87,M,PAURI GARHWAL,4278.85,21/10/16,224218,37.0
T2836,C2294118,23/4/89,M,NEW DELHI,87777.56,21/10/16,223252,662.42
T2837,C1583719,3/10/94,F,GURGAON,0.0,21/10/16,153121,500.0
T2838,C6919371,17/8/91,M,BANGALORE,3436.59,21/10/16,153403,15500.0
T2839,C3719273,29/9/83,M,HOSHIARPUR,23116.1,21/10/16,153414,50.0
T2840,C3517882,21/9/89,M,LUCKNOW,11953.2,21/10/16,211841,200.0
T2841,C7232879,11/5/68,M,PANCHKULA,32408.76,21/10/16,212055,1196.0
T2842,C8417349,22/10/80,F,MUMBAI,3542.11,21/10/16,195546,2000.0
T2843,C7126643,9/7/83,M,DELHI,35680.46,21/10/16,211739,595.0
T2844,C4132025,1/7/53,M,BANGLORE,11461.07,21/10/16,211927,235.0
T2845,C2537431,14/3/89,M,BANGALORE,6323.4,21/10/16,211219,254.0
T2846,C8417830,5/5/80,M,MUMBAI,1216.72,21/10/16,212502,390.0
T2847,C7431859,4/2/71,M,MUMBAI,49134.38,21/10/16,213030,528.0
T2848,C8557359,7/5/55,M,UDAIPUR,230627.96,21/10/16,162513,7661.0
T2849,C8440259,23/10/90,M,DELHI,8494.53,21/10/16,163020,400.0
T2850,C1434262,6/6/85,M,NEW DELHI,99316.75,21/10/16,212100,198.0
T2851,C2416549,6/2/83,M,NEW DELHI,102274.35,21/10/16,212101,390.0
T2852,C3828188,14/7/95,F,NEW DELHI,4332.51,21/10/16,212101,1470.0
T2853,C7114231,19/9/79,F,GURGAON,176664.6,21/10/16,212217,500.0
T2854,C8230229,12/2/86,M,JABALPUR,2635.19,21/10/16,203813,303.01
T2855,C3020488,20/4/87,M,NEW DELHI,28367.8,21/10/16,203919,550.0
T2856,C8123121,23/2/83,M,MUMBAI,73.63,21/10/16,203921,2000.0
T2857,C1221363,10/8/91,M,DELHI,13284.74,21/10/16,204019,200.0
T2858,C6222220,8/1/94,M,CHENNAI,700.11,21/10/16,195754,320.0
T2859,C2595962,31/10/92,M,BAHADURGARH,111223.99,21/10/16,200038,50.0
T2860,C2860471,31/8/72,M,GOBINDAPUR,50327.44,21/10/16,194334,850.0
T2861,C5924321,14/4/90,M,NOIDA,885.71,21/10/16,160323,500.0
T2862,C7539281,22/10/83,F,NOIDA,8360.16,21/10/16,160327,1201.0
T2863,C2743589,1/1/1800,M,MOHALI,154540.76,21/10/16,161833,21500.0
T2864,C7414320,8/10/87,M,YAMUNANAGAR,1595.28,21/10/16,150916,50.0
T2865,C8423815,6/12/87,M,DIMAPUR,28377.49,21/10/16,151036,1299.0
T2866,C6217786,12/11/82,M,PALAKKAD,10259.97,21/10/16,162800,500.0
T2867,C8734437,1/6/92,M,PADHAR,24988.35,21/10/16,163021,220.0
T2868,C6026640,29/6/93,M,GURGAON,13885.26,21/10/16,162237,650.0
T2869,C3340457,15/10/91,M,MOHALI,6646.49,21/10/16,155728,27.0
T2870,C7472566,21/4/85,M,MUMBAI,461461.71,21/10/16,211747,2995.0
T2871,C1512130,26/9/89,M,MATHURA,4573.28,21/10/16,205946,501.0
T2872,C3641934,19/8/88,M,BANGALORE,89999.88,21/10/16,205354,200.0
T2873,C1973120,5/8/86,M,HYDERABAD,17630.62,21/10/16,205544,20000.0
T2874,C6228642,28/3/89,M,DURG,27295.7,21/10/16,205742,75.0
T2875,C2439752,21/4/88,M,TALIPARAMBA,37286.4,21/10/16,205627,57.0
T2876,C3227980,6/6/90,M,HAZARIBAGH,8336.1,21/10/16,205721,25.0
T2877,C2733863,2/4/90,M,PATIALA,13533.78,21/10/16,195953,500.0
T2878,C6771191,10/7/93,M,DELHI,19992.88,21/10/16,200117,286.0
T2879,C1612477,20/3/92,M,CHANDIGARH,1154.86,21/10/16,195618,695.0
T2880,C1835653,21/7/92,M,UTTAR DINAJPUR,1863.56,21/10/16,163125,749.0
T2881,C1316124,1/1/1800,M,KOHINOOR CITY MALL MUMBAI,13303.43,21/10/16,163705,4000.0
T2882,C5330385,7/11/89,M,GURGAON,14.0,21/10/16,162450,50.0
T2883,C8535429,12/10/88,M,SURAT,2321.85,21/10/16,163704,100.0
T2884,C3019546,15/5/83,M,BHIWADI,18474.16,21/10/16,163349,117.65
T2885,C4520470,24/8/77,F,BANGALORE,10580.47,21/10/16,211139,2490.0
T2886,C1391151,7/1/91,F,MUMBAI,32236.65,21/10/16,211319,101.15
T2887,C8114583,3/6/78,M,NOIDA,12206.84,21/10/16,163710,562.0
T2888,C5212768,10/1/95,F,GAUTAM BUDDHA NAGAR,5524.74,21/10/16,163046,58.0
T2889,C6918375,4/9/88,M,GANGTOK,3512.33,21/10/16,163311,1000.0
T2890,C7035816,30/11/80,M,THANE,11125.53,21/10/16,203755,298.0
T2891,C7880154,27/2/81,M,MUMBAI,17191.44,21/10/16,210137,4529.0
T2892,C1617684,12/6/88,F,VISAKHAPATNAM,22163.75,21/10/16,210138,5500.0
T2893,C8034862,19/9/87,M,HYDERABAD,46664.77,21/10/16,204926,26.0
T2894,C6230648,8/9/96,M,GURGAON,66286.02,21/10/16,205012,46.69
T2895,C3123168,1/1/1800,M,JABALPUR,190632.1,21/10/16,205012,270.0
T2896,C7540717,6/10/89,M,PUNE,171781.42,21/10/16,205013,772.0
T2897,C1014454,1/1/80,M,CHANDIGARH,1586508.61,21/10/16,205851,50000.0
T2898,C5621162,20/5/86,M,HYDERABAD,630.32,21/10/16,164349,600.0
T2899,C1521954,1/1/1800,M,CHENNAI,122999.24,21/10/16,162900,79500.0
T2900,C2528555,22/8/82,M,JAMMU,24429.89,21/10/16,163128,999.0
T2901,C8339856,30/7/91,M,BANGALORE,5818.5,21/10/16,204725,18000.0
T2902,C1737735,3/9/94,F,BENGALURU,5344.17,21/10/16,204919,30.0
T2903,C3119041,28/2/87,M,SURAT,17895.06,21/10/16,204922,437.0
T2904,C4130916,28/7/85,F,BANGALORE,181828.38,21/10/16,204924,106.0
T2905,C5224330,29/11/85,M,MUMBAI,30237.34,21/10/16,205232,808.0
T2906,C6914531,1/2/93,F,MUMBAI,42209.19,21/10/16,201449,1334.0
T2907,C8540386,18/10/88,M,CHENNAI,14022.58,21/10/16,194750,585.0
T2908,C1127560,20/6/95,M,PUNE,22654.52,21/10/16,150907,100.0
T2909,C6929470,1/1/1800,M,NEW DELHI,106146.45,21/10/16,155337,500.0
T2910,C3211230,5/12/49,F,MUMBAI,44652.31,21/10/16,152208,1500.0
T2911,C4122491,21/8/90,M,SONIPAT,38696.2,21/10/16,153942,251.0
T2912,C4929741,28/4/82,M,NEW DELHI,30612.5,21/10/16,161848,265.0
T2913,C5127570,27/9/92,M,SINGAPORE,190081.55,21/10/16,65110,190.0
T2914,C4439313,27/7/82,M,NEW DELHI,3320.87,21/10/16,162339,700.0
T2915,C6457288,15/6/88,M,GURGAON,4418.29,21/10/16,163537,72.0
T2916,C6616517,17/6/86,M,NOIDA,19523.75,21/10/16,153222,849.0
